"ntaxa" "mpd.obs" "mpd.rand.mean" "mpd.rand.sd" "mpd.obs.rank" "mpd.obs.z" "mpd.obs.p" "runs"
"Z14038F_HNA" 33 0.771967689393939 0.772664038621955 0.0126762307377881 493 -0.0549334610910825 0.493 999
"Z14039F_HNA" 41 0.736066902439024 0.737501283820406 0.0108558445667605 502.5 -0.132129874609051 0.5025 999
"Z14040F_HNA" 32 0.692671149193548 0.696170664918951 0.0133894642072742 418.5 -0.261363387752413 0.4185 999
"Z14041F_HNA" 44 0.77855210359408 0.777551472402635 0.0132891806100606 519 0.0752966808719255 0.519 999
"Z14042F_HNA" 37 0.821517927927928 0.818875332269206 0.0137077095394863 561.5 0.192781708067974 0.5615 999
"Z14043F_HNA" 35 0.753697546218487 0.755258843650373 0.0114262957994198 474.5 -0.136640732858061 0.4745 999
"Z14044F_HNA" 45 0.776539575757576 0.77617616881528 0.0116396709187331 479 0.0312214103674519 0.479 999
"Z14045F_HNA" 43 0.742490121816168 0.743394086600443 0.0105136423666918 506 -0.0859801724984243 0.506 999
"Z14046F_HNA" 41 0.768468975609756 0.767443867013355 0.0138828268504921 525 0.0738400476675916 0.525 999
"Z14047F_HNA" 34 0.742809126559715 0.744320427932389 0.0120677219668168 528.5 -0.125235017580756 0.5285 999
"Z14048F_HNA" 44 0.766545359408034 0.766008055878288 0.0128260596938666 515 0.0418915506842906 0.515 999
"Z14050F_HNA" 43 0.718969125138427 0.72093045240146 0.0102196261246337 465.5 -0.191917711970403 0.4655 999
"Z14053F_HNA" 39 0.744900512820513 0.746916398773943 0.0124323574545357 444 -0.162148326317176 0.444 999
"Z14057F_HNA" 48 0.747385212765957 0.749469047717931 0.0110266796244541 474 -0.18898118227284 0.474 999
"Z14059F_HNA" 43 0.746998117386489 0.747735132363815 0.0110749611371782 514.5 -0.0665478612697706 0.5145 999
"Z14061F_HNA" 38 0.742246586059744 0.743978618675575 0.0114440946340384 463.5 -0.151347281826825 0.4635 999
"Z14063F_HNA" 47 0.730776484736355 0.73207339198588 0.0116680598732117 415.5 -0.111150205228434 0.4155 999
"Z15065F_HNA" 33 0.798977613636364 0.795712691706858 0.0161542357697456 578 0.202109339992427 0.578 999
"Z15067F_HNA" 34 0.742160998217469 0.741274942268472 0.0136738455100125 544 0.0647993242536163 0.544 999
"Z15069F_HNA" 38 0.761169743954481 0.761453405040887 0.0113468208286037 504.5 -0.0249991685504859 0.5045 999
"Z15071F_HNA" 47 0.775867160037003 0.774787588513583 0.0115085572541678 561.5 0.0938059827637302 0.5615 999
"Z15073F_HNA" 33 0.768459810606061 0.767816849159766 0.011766598834257 578 0.0546429308376629 0.578 999
"Z15075F_HNA" 40 0.736979756410256 0.738036819986653 0.0111813118884359 531 -0.0945384215147553 0.531 999
"Z15077F_HNA" 36 0.721505666666667 0.723185729761508 0.0106073413338373 473 -0.158386823046924 0.473 999
"Z15079F_HNA" 36 0.755229174603175 0.755449410029077 0.011781737023256 579 -0.0186929504085333 0.579 999
