"ntaxa" "mpd.obs" "mpd.rand.mean" "mpd.rand.sd" "mpd.obs.rank" "mpd.obs.z" "mpd.obs.p" "runs"
"Z14039F_HNA" 25 0.566859733333333 0.5674199666333 0.0133217570130723 533 -0.0420540097989283 0.533 999
"Z14040F_HNA" 18 0.545053660130719 0.546287117967641 0.0150846543797199 484 -0.0817690485888852 0.484 999
"Z14041F_HNA" 18 0.606778169934641 0.602923094009042 0.0153331886712881 617.5 0.251420367168481 0.6175 999
"Z14042F_HNA" 18 0.591322745098039 0.590294753577106 0.016387373228875 579.5 0.0627307077574425 0.5795 999
"Z14043F_HNA" 27 0.573941367521367 0.573878812829924 0.0131573061811589 570.5 0.00475436921374827 0.5705 999
"Z14044F_HNA" 19 0.598501169590643 0.596121960322896 0.0157719645450102 564.5 0.150850533613454 0.5645 999
"Z14045F_HNA" 24 0.578677717391304 0.577506218791255 0.0132834905091087 546.5 0.0881920756631004 0.5465 999
"Z14046F_HNA" 21 0.552507523809524 0.553461908956576 0.0142139436881895 480.5 -0.067144289297053 0.4805 999
"Z14047F_HNA" 18 0.539713594771242 0.542975494317847 0.012441178295769 451 -0.262185740695855 0.451 999
"Z14048F_HNA" 23 0.556247430830039 0.556545625467365 0.0127081473821576 517.5 -0.0234648393945858 0.5175 999
"Z14050F_HNA" 24 0.566963442028986 0.568018735909823 0.0119089079318564 502 -0.0886138247835846 0.502 999
"Z14053F_HNA" 20 0.571533210526316 0.571497914598809 0.0115844948823357 517 0.00304682490389175 0.517 999
"Z14057F_HNA" 26 0.595928369230769 0.594786936998537 0.0120053338656229 587.5 0.0950770919833104 0.5875 999
"Z14059F_HNA" 24 0.593000289855072 0.592380968577273 0.0152424734484324 567.5 0.0406312846727121 0.5675 999
"Z14061F_HNA" 23 0.574664268774704 0.574439485809921 0.0116972379451691 530 0.0192167557706086 0.53 999
"Z14063F_HNA" 26 0.563897630769231 0.564684196781397 0.0131393231159678 503 -0.0598635108691473 0.503 999
"Z15065F_HNA" 15 0.547730857142857 0.549231447447447 0.0139187125480805 482.5 -0.107810998999128 0.4825 999
"Z15067F_HNA" 16 0.564158416666667 0.565175447447447 0.0130759774270842 505 -0.0777785665700352 0.505 999
"Z15069F_HNA" 18 0.567646666666667 0.56711157916086 0.0148626394072069 529.5 0.0360021858262253 0.5295 999
"Z15071F_HNA" 21 0.56686780952381 0.567244064636065 0.0115304677540917 510.5 -0.0326313832430183 0.5105 999
"Z15073F_HNA" 21 0.58432 0.583061747366414 0.0138321034024182 590.5 0.0909661095626245 0.5905 999
"Z15075F_HNA" 23 0.566245296442688 0.566385272070489 0.01193105956112 561 -0.0117320366296552 0.561 999
"Z15077F_HNA" 18 0.564912352941176 0.565085227842221 0.0109382071396734 513.5 -0.0158046834218159 0.5135 999
"Z15079F_HNA" 21 0.574510666666667 0.573842757710091 0.014247108999717 542.5 0.0468803149178484 0.5425 999
