"Otu000001" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000040" "Otu000041" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000050" "Otu000053" "Otu000058" "Otu000059" "Otu000060" "Otu000066" "Otu000070" "Otu000071" "Otu000075" "Otu000076" "Otu000077" "Otu000078" "Otu000081" "Otu000093" "Otu000095" "Otu000096" "Otu000103" "Otu000106" "Otu000108" "Otu000109" "Otu000110" "Otu000117" "Otu000119" "Otu000120" "Otu000123" "Otu000124" "Otu000131" "Otu000136" "Otu000137" "Otu000159" "Otu000161" "Otu000162" "Otu000168" "Otu000176" "Otu000179" "Otu000192" "Otu000195" "Otu000201" "Otu000206" "Otu000210" "Otu000216" "Otu000217" "Otu000223" "Otu000227" "Otu000229" "Otu000248" "Otu000250" "Otu000261" "Otu000262" "Otu000267" "Otu000274" "Otu000275" "Otu000282" "Otu000294" "Otu000298" "Otu000304" "Otu000308" "Otu000311" "Otu000320" "Otu000322" "Otu000323" "Otu000328" "Otu000338" "Otu000347" "Otu000355" "Otu000363" "Otu000377" "Otu000378" "Otu000385" "Otu000387" "Otu000399" "Otu000430" "Otu000434" "Otu000444" "Otu000450" "Otu000459" "Otu000471" "Otu000483" "Otu000500" "Otu000506" "Otu000514" "Otu000554" "Otu000556" "Otu000563" "Otu000571" "Otu000580" "Otu000582" "Otu000583" "Otu000597" "Otu000623" "Otu000634" "Otu000641" "Otu000646" "Otu000660" "Otu000663" "Otu000666" "Otu000669" "Otu000704" "Otu000717" "Otu000745" "Otu000746" "Otu000760" "Otu000763" "Otu000773" "Otu000785" "Otu000787" "Otu000793" "Otu000803" "Otu000810" "Otu000826" "Otu000832" "Otu000853" "Otu000877" "Otu000921" "Otu000931" "Otu001065" "Otu001097" "Otu001104" "Otu001115" "Otu001118" "Otu001183" "Otu001201" "Otu001269" "Otu001276" "Otu001301" "Otu001311" "Otu001319" "Otu001414" "Otu001415" "Otu001602" "Otu001636" "Otu001643" "Otu001784" "Otu001802" "Otu001821" "Otu001834" "Otu002159" "Otu002185" "Otu002212" "Otu002882" "Otu003259"
"Z14035F" 0.132344804691822 0.125041496071705 0.0204713953745712 0.0349673564235919 0.117406218877946 0.0174836782117959 0.00542215336948102 0.0138320239017373 0.00984840101803696 0.00420493526612814 0.00497952860462543 0.00177049905942237 0.0252296115967688 0.0158238353435875 0.00741396481133119 0.00132787429456678 0.0191435210800044 0.00586477813433662 0.00575412194312272 0.00165984286820848 0.0196968020360739 0.000995905720925086 0.00630740289919221 0.057762531813655 0.00154918667699458 0.000331968573641695 0.0354099811884475 0.00232378001549187 0 0.00829921434104238 0.00354099811884475 0.00497952860462543 0.000221312382427797 0.0179263029766515 0.00442624764855594 0.0216886134779241 0.00320902954520305 0.000663937147283391 0.00564346575190882 0.00254509239791966 0.0118402124598871 0.000442624764855594 0.00121721810335288 0 0.00398362288370034 0.000442624764855594 0.00298771716277526 0.0139426800929512 0 0.00354099811884475 0.00110656191213898 0 0.000774593338497289 0 0.000331968573641695 0.00343034192763085 0.000110656191213898 0 0.000221312382427797 0.070819962376895 0.000221312382427797 0.00265574858913356 0.000221312382427797 0 0.000110656191213898 0.000221312382427797 0.00309837335398916 0 0 0.000553280956069492 0.000221312382427797 0.00121721810335288 0.0252296115967688 0.000553280956069492 0 0.000663937147283391 0 0.0570985946663716 0 0 0 0 0.000110656191213898 0.00110656191213898 0 0.000774593338497289 0 0.00287706097156136 0 0.000110656191213898 0 0.000331968573641695 0 0 0.000221312382427797 0 0.000663937147283391 0.000553280956069492 0.000110656191213898 0 0 0.000110656191213898 0.00132787429456678 0 0.000331968573641695 0 0 0 0.0067500276640478 0.00221312382427797 0 0 0 0.000442624764855594 0.00177049905942237 0 0 0 0 0 0 0.00354099811884475 0 0 0 0 0.000553280956069492 0 0 0 0.000331968573641695 0 0 0 0 0 0 0 0 0.000221312382427797 0 0 0 0 0 0.000221312382427797 0 0.000442624764855594 0 0 0 0 0.000110656191213898 0 0 0 0 0 0 0 0 0
"Z14036F" 0.0956069492088082 0.213566449042824 0.0437091955294899 0.0461436317361956 0.0149385858138763 0.010844306738962 0.0412747593227841 0.00210246763306407 0.027221423038619 0 0.0127254619895983 0.00431559145734204 0.0101803695916787 0.0196968020360739 0.00188115525063627 0.00165984286820848 0.0313157021135333 0.00652871528162001 0.000885249529711187 0 0.0510125041496072 0.0471395374571207 0.00497952860462543 0 0.00287706097156136 0.00497952860462543 0.0233484563461326 0.00387296669248644 0 0.000110656191213898 0.00320902954520305 0.00752462100254509 0.0136107115193095 0.0111762753126037 0.0131680867544539 0 0.000331968573641695 0.000774593338497289 0.00907380767953967 0.00265574858913356 0.0251189554055549 0.000885249529711187 0 0 0.000221312382427797 0.0151598981963041 0.00232378001549187 0.0171517096381543 0 0.00575412194312272 0 0.00453690383976984 0.00265574858913356 0.000221312382427797 0.00387296669248644 0.00398362288370034 0 0 0 0 0.000110656191213898 0.000110656191213898 0.0316476706871749 0.000331968573641695 0.000221312382427797 0.000885249529711187 0.00486887241341153 0 0 0.000221312382427797 0.000221312382427797 0.00398362288370034 0.0219099258603519 0.000774593338497289 0.00265574858913356 0 0 0.00265574858913356 0 0 0.000663937147283391 0 0.000442624764855594 0.00309837335398916 0 0.00287706097156136 0 0.000774593338497289 0.000442624764855594 0.000331968573641695 0.000663937147283391 0.000885249529711187 0.00110656191213898 0.000110656191213898 0.00442624764855594 0 0 0.000110656191213898 0 0 0 0.00121721810335288 0.00254509239791966 0.00210246763306407 0.000331968573641695 0 0 0 0.000331968573641695 0.000774593338497289 0 0.00110656191213898 0 0.000442624764855594 0.000221312382427797 0 0 0 0.000331968573641695 0 0 0.0232378001549187 0.000221312382427797 0 0 0.00287706097156136 0 0.00431559145734204 0 0.000221312382427797 0 0 0 0 0.000995905720925086 0 0 0 0 0.00132787429456678 0.000553280956069492 0 0 0 0.000110656191213898 0.00298771716277526 0 0 0.000221312382427797 0 0 0 0 0.000331968573641695 0 0 0.000110656191213898 0 0.000110656191213898 0 0 0.000110656191213898
"Z14037F" 0.15270554387518 0.169303972557265 0.0558813765630187 0.0147172734314485 0.0100697134004648 0.0420493526612814 0.038176385968795 0.00121721810335288 0.0374017926302977 0 0.00221312382427797 0.0159344915348014 0.00475821622219763 0.00354099811884475 0.00940577625318137 0.0327542325993139 0.00940577625318137 0.0100697134004648 0.00199181144185017 0 0.0182582715502932 0.0319796392608166 0.00177049905942237 0 0.000553280956069492 0.00243443620670577 0.0258935487440522 0.0154918667699458 0 0.000553280956069492 0.000553280956069492 0.0143853048578068 0.010844306738962 0.016377116299657 0.0230164877724909 0 0 0.000663937147283391 0.00509018479583933 0 0.0156025229611597 0.00143853048578068 0 0 0 0.00464756003098373 0.00531149717826712 0.00807790195861458 0.000663937147283391 0.00165984286820848 0.00154918667699458 0.00121721810335288 0.00453690383976984 0.00199181144185017 0.00343034192763085 0.0109549629301759 0 0 0 0 0.00143853048578068 0.00132787429456678 0.00619674670797831 0.000885249529711187 0.00154918667699458 0.00509018479583933 0.00177049905942237 0 0 0.00121721810335288 0.00110656191213898 0.000885249529711187 0.017483678211796 0 0.00774593338497289 0 0 0 0.00221312382427797 0 0.000331968573641695 0 0.000553280956069492 0.00188115525063627 0 0.00497952860462543 0 0 0.000442624764855594 0.00453690383976984 0.000110656191213898 0.00121721810335288 0.000553280956069492 0.000553280956069492 0.00265574858913356 0 0.000110656191213898 0.00177049905942237 0 0 0 0.000995905720925086 0.0069713400464756 0.00453690383976984 0.000553280956069492 0 0 0.000553280956069492 0 0.00143853048578068 0 0.0122828372247427 0 0.00597543432555051 0.000221312382427797 0 0.000331968573641695 0 0.000110656191213898 0 0 0.0295452030541109 0.000110656191213898 0 0 0 0 0.0226845191988492 0 0 0 0 0.000110656191213898 0 0.000331968573641695 0.000221312382427797 0 0 0 0.00143853048578068 0 0 0 0 0.000110656191213898 0.000885249529711187 0 0 0.000663937147283391 0 0.000221312382427797 0 0.000442624764855594 0 0 0 0.000110656191213898 0 0 0 0 0
"Z14038F" 0.160008852495297 0.171074471616687 0.0472501936483346 0.0153812105787319 0.010844306738962 0.0422706650437092 0.0277747039946885 0.00165984286820848 0.0466969126922651 0 0.00343034192763085 0.0101803695916787 0.00453690383976984 0.00387296669248644 0.00918446387075357 0.0309837335398916 0.0118402124598871 0.0104016819741065 0.00177049905942237 0.000221312382427797 0.011950868651101 0.0245656744494854 0.00376231050127255 0 0.000553280956069492 0.00165984286820848 0.0224632068164214 0.0111762753126037 0 0.000110656191213898 0.00110656191213898 0.00874183910589797 0.0110656191213898 0.0219099258603519 0.0199181144185017 0 0 0.000774593338497289 0.0067500276640478 0 0.0164877724908709 0.00863118291468408 0.000110656191213898 0 0.000221312382427797 0.0069713400464756 0.00387296669248644 0.011950868651101 0.00143853048578068 0.00188115525063627 0.00177049905942237 0.000442624764855594 0.00376231050127255 0.00287706097156136 0.00442624764855594 0.00630740289919221 0.00132787429456678 0.000221312382427797 0.000110656191213898 0 0.00232378001549187 0.000663937147283391 0.00531149717826712 0.000774593338497289 0.000663937147283391 0.00542215336948102 0.000553280956069492 0 0.000110656191213898 0.00143853048578068 0.000663937147283391 0.00121721810335288 0.014163992475379 0 0.00951643244439527 0 0 0 0.00243443620670577 0 0.000553280956069492 0 0.00287706097156136 0.0175943344030098 0 0.00597543432555051 0 0 0.000442624764855594 0.00398362288370034 0.000885249529711187 0.00188115525063627 0.000663937147283391 0.000221312382427797 0.00177049905942237 0 0 0.000553280956069492 0 0 0 0.000995905720925086 0.00575412194312272 0.00254509239791966 0.000553280956069492 0 0 0.000221312382427797 0 0.00287706097156136 0 0.0154918667699458 0 0.00464756003098373 0 0 0.000110656191213898 0 0.000110656191213898 0 0 0.0264468297001217 0.000995905720925086 0.000110656191213898 0 0 0 0.0179263029766515 0 0.000221312382427797 0 0 0.000110656191213898 0 0 0.000110656191213898 0 0 0 0.00110656191213898 0 0.000110656191213898 0 0 0 0.000774593338497289 0 0 0.000331968573641695 0 0.000331968573641695 0 0.00575412194312272 0 0 0 0 0 0 0 0 0.000995905720925086
"Z14039F" 0.174504813544318 0.0351886688060197 0.0492420050901848 0.081664269115857 0.0380657297775811 0.10844306738962 0.00852052672347018 0.0480247869868319 0.00132787429456678 0.0859798605731991 0.0232378001549187 0.00376231050127255 0.0369591678654421 0.00840987053225628 0.00597543432555051 0.00132787429456678 0.0168197410645126 0.00232378001549187 0.0143853048578068 0.0138320239017373 0.00464756003098373 0.0068606838552617 0.00796724576740069 0.00597543432555051 0.000774593338497289 0.00520084098705323 0.0122828372247427 0.00398362288370034 0.000110656191213898 0.0139426800929512 0.0172623658293682 0.00121721810335288 0.000110656191213898 0.00486887241341153 0.0125041496071705 0.00431559145734204 0.00531149717826712 0.00199181144185017 0.00165984286820848 0.000774593338497289 0.00221312382427797 0.000885249529711187 0.000221312382427797 0 0.00254509239791966 0.000442624764855594 0.0154918667699458 0.00597543432555051 0 0.00763527719375899 0.0151598981963041 0.000110656191213898 0.000995905720925086 0.000110656191213898 0.00331968573641695 0.00165984286820848 0.000553280956069492 0 0 0 0.000221312382427797 0.0073033086201173 0.00531149717826712 0 0.000110656191213898 0.000110656191213898 0 0 0.00254509239791966 0.00210246763306407 0.00597543432555051 0.000885249529711187 0.0154918667699458 0 0 0.000221312382427797 0 0 0.000110656191213898 0 0.000331968573641695 0 0.000331968573641695 0.00387296669248644 0.000110656191213898 0.00177049905942237 0 0 0 0 0.000221312382427797 0.00188115525063627 0.000221312382427797 0 0.000442624764855594 0 0.00132787429456678 0.00188115525063627 0 0 0 0.000331968573641695 0 0.00132787429456678 0.000110656191213898 0 0 0 0.000553280956069492 0.000442624764855594 0 0.00143853048578068 0 0.000110656191213898 0.00442624764855594 0 0 0.000663937147283391 0.000110656191213898 0 0 0.00221312382427797 0.000553280956069492 0 0 0.000110656191213898 0 0.00165984286820848 0 0.000331968573641695 0 0.000442624764855594 0.000885249529711187 0 0 0 0 0.000110656191213898 0 0 0 0.000331968573641695 0 0 0.000110656191213898 0.000110656191213898 0 0 0 0 0 0 0.000774593338497289 0.00121721810335288 0.000331968573641695 0 0.00121721810335288 0 0 0 0 0.000221312382427797
"Z14040F" 0.144848954298993 0.16576297443842 0.0561026889454465 0.0202500829921434 0.0150492420050902 0.043598539338276 0.042491977426137 0.000995905720925086 0.0331968573641695 0.000995905720925086 0.00276640478034746 0.00542215336948102 0.00509018479583933 0.0128361181808122 0.00741396481133119 0.034856700232378 0.00973774482682306 0.00785658957618679 0.000110656191213898 0.000110656191213898 0.0150492420050902 0.024012393493416 0.00542215336948102 0 0.000221312382427797 0.00243443620670577 0.0322009516432444 0.00652871528162001 0 0.000221312382427797 0.0133893991368817 0.0138320239017373 0.0129467743720261 0.0202500829921434 0.0183689277415071 0 0.000331968573641695 0.000995905720925086 0.00420493526612814 0.000331968573641695 0.0205820515657851 0.00143853048578068 0 0.000110656191213898 0 0.00564346575190882 0.00486887241341153 0.00818855814982848 0.000995905720925086 0.00276640478034746 0.00132787429456678 0.000774593338497289 0.00542215336948102 0.00254509239791966 0.00309837335398916 0.0066393714728339 0 0.000331968573641695 0 0.000221312382427797 0.00154918667699458 0.00154918667699458 0.0111762753126037 0.00110656191213898 0.000995905720925086 0.00630740289919221 0.000442624764855594 0 0.000553280956069492 0.00165984286820848 0.00188115525063627 0.00210246763306407 0.0149385858138763 0.000221312382427797 0.00973774482682306 0 0 0.000110656191213898 0.000995905720925086 0 0 0 0.00143853048578068 0.00343034192763085 0 0.00287706097156136 0 0 0.000221312382427797 0.00265574858913356 0.00121721810335288 0.00210246763306407 0.000553280956069492 0.000995905720925086 0.00165984286820848 0 0 0.00110656191213898 0 0 0 0.000663937147283391 0.00387296669248644 0.00486887241341153 0.000331968573641695 0 0 0.000110656191213898 0.000110656191213898 0.000442624764855594 0 0.0167090848732987 0 0.00586477813433662 0.000110656191213898 0 0.000110656191213898 0 0.000221312382427797 0 0 0.0244550182582715 0 0 0 0.000331968573641695 0 0.0193648334624322 0 0 0 0 0.000442624764855594 0 0 0.000110656191213898 0 0 0 0.00188115525063627 0 0 0 0 0.000110656191213898 0.000110656191213898 0 0 0.000331968573641695 0 0.000221312382427797 0 0.000221312382427797 0.000110656191213898 0 0 0 0.000110656191213898 0 0 0 0
"Z14041F" 0.166869536350559 0.0961602301648777 0.0551067832245214 0.0153812105787319 0.0234591125373465 0.0748035852605953 0.0475821622219763 0.00730330862011729 0.016377116299657 0.000663937147283391 0.0150492420050902 0.00221312382427797 0.00287706097156136 0.0203607391833573 0.00852052672347018 0.00121721810335288 0.0231271439637048 0.00630740289919221 0.00343034192763085 0.000885249529711187 0.0161558039172292 0.090406108221755 0.00376231050127255 0 0.00177049905942237 0.00907380767953967 0.0556600641805909 0.00121721810335288 0 0.000221312382427797 0.00509018479583933 0.00409427907491424 0.00962708863560916 0.00586477813433662 0.014163992475379 0.000331968573641695 0.000110656191213898 0.00165984286820848 0.00453690383976983 0.00243443620670577 0.00863118291468408 0.000553280956069492 0.000110656191213898 0.000110656191213898 0.00442624764855594 0.0126148057983844 0.00608609051676441 0.0354099811884475 0.000774593338497289 0.00177049905942237 0.00110656191213898 0.00298771716277526 0.00210246763306407 0.000553280956069492 0.00531149717826712 0.00420493526612814 0 0.000442624764855594 0.000221312382427797 0.000553280956069492 0.000663937147283391 0 0.0073033086201173 0.00442624764855594 0.000110656191213898 0.00652871528162001 0.00121721810335288 0 0.000885249529711187 0.00331968573641695 0.000553280956069492 0.00376231050127255 0.0216886134779241 0.000110656191213898 0.00110656191213898 0.000442624764855594 0 0 0 0 0.000221312382427797 0 0.000110656191213898 0.000995905720925086 0 0.00320902954520305 0 0.000110656191213898 0.000995905720925086 0.000221312382427797 0.000885249529711187 0.00254509239791966 0.00442624764855594 0.00165984286820848 0.000995905720925086 0 0 0.00221312382427797 0 0 0 0 0.00265574858913356 0.00298771716277526 0.000110656191213898 0 0 0.000221312382427797 0 0.00165984286820848 0 0.000110656191213898 0 0 0 0 0.00387296669248644 0 0.000885249529711187 0 0 0.00641805909040611 0.000663937147283391 0.000110656191213898 0 0.00110656191213898 0 0.00420493526612814 0 0.000221312382427797 0 0 0.000110656191213898 0 0.000221312382427797 0.000110656191213898 0 0 0 0.000331968573641695 0 0 0 0 0.000110656191213898 0.000885249529711187 0 0 0 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0 0.000221312382427797 0 0 0 0
"Z14042F" 0.107225849286268 0.115635719818524 0.0526723470178156 0.0181476153590793 0.0258935487440522 0.101471727343145 0.0558813765630187 0.00509018479583933 0.0182582715502932 0 0.0121721810335288 0.00387296669248644 0.000885249529711187 0.0252296115967688 0.00553280956069492 0.00132787429456678 0.0196968020360739 0.00619674670797831 0.00177049905942237 0.000442624764855594 0.0291025782892553 0.0935044815757442 0.00287706097156136 0 0.00121721810335288 0.00885249529711187 0.0454796945889123 0.000442624764855594 0.000110656191213898 0 0.00331968573641695 0.00387296669248644 0.0128361181808122 0.00763527719375899 0.0148279296226624 0.000110656191213898 0.000221312382427797 0.00188115525063627 0.00619674670797831 0.00331968573641695 0.0121721810335288 0.000331968573641695 0 0.000331968573641695 0.00553280956069492 0.0111762753126037 0.0066393714728339 0.0327542325993139 0.00066393714728339 0.00232378001549187 0.000774593338497289 0.000995905720925086 0.00287706097156136 0.000110656191213898 0.00597543432555051 0.00309837335398916 0 0.000331968573641695 0 0 0.00110656191213898 0 0.00608609051676441 0.00320902954520305 0.000331968573641695 0.00752462100254509 0.00110656191213898 0 0.000442624764855594 0.00132787429456678 0.000553280956069492 0.00387296669248644 0.01958614584486 0 0 0.000553280956069492 0 0 0.000110656191213898 0 0 0 0.000110656191213898 0.00154918667699458 0 0.00652871528162001 0 0.000774593338497289 0.00121721810335288 0.000221312382427797 0.000663937147283391 0.00243443620670577 0.00509018479583933 0.00431559145734204 0.00132787429456678 0 0 0.00154918667699458 0 0 0 0.000110656191213898 0.00320902954520305 0.00343034192763085 0.000110656191213898 0 0 0.000442624764855594 0 0.00188115525063627 0 0.000110656191213898 0 0.000221312382427797 0 0 0.00343034192763085 0 0.000442624764855594 0 0 0.00741396481133119 0.000110656191213898 0.00110656191213898 0 0.000663937147283391 0 0.00276640478034746 0 0 0 0 0 0 0 0.000331968573641695 0 0 0.000110656191213898 0.000442624764855594 0 0 0 0 0 0.00132787429456678 0 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0 0 0 0.000774593338497289 0 0 0 0.000442624764855594
"Z14043F" 0.144848954298993 0.0224632068164214 0.0639592785216333 0.0502379108111099 0.0309837335398916 0.0630740289919221 0.0196968020360739 0.0888569215447604 0.000221312382427797 0.0463649441186234 0.0376231050127255 0.00376231050127255 0.00520084098705323 0.00785658957618679 0.00652871528162001 0 0.0177049905942237 0.00199181144185017 0.0203607391833573 0.0750248976430231 0.00232378001549187 0.00121721810335288 0.00420493526612814 0.0341927630850946 0.00852052672347018 0.0070819962376895 0.00984840101803696 0.00154918667699458 0.000221312382427797 0.0143853048578068 0.0215779572867102 0 0.000110656191213898 0.0148279296226624 0.0253402677879827 0.000221312382427797 0.00177049905942237 0.00442624764855594 0.00442624764855594 0.0101803695916787 0.00143853048578068 0.000774593338497289 0.000110656191213898 0 0.00210246763306407 0.000331968573641695 0.0126148057983844 0.00564346575190882 0.00110656191213898 0.0104016819741065 0.00343034192763085 0 0.000331968573641695 0 0.00365165431005865 0.00243443620670577 0 0 0 0.000110656191213898 0.000885249529711187 0.0191435210800044 0.0071926524289034 0 0.00132787429456678 0.000110656191213898 0 0 0.00376231050127255 0.000885249529711187 0.0116189000774593 0.000331968573641695 0.00973774482682306 0 0 0.000774593338497289 0.000442624764855594 0.000221312382427797 0.000331968573641695 0 0 0 0.000331968573641695 0.00309837335398916 0.000221312382427797 0.000663937147283391 0 0.00320902954520305 0 0.000110656191213898 0.000442624764855594 0.000442624764855594 0 0 0 0 0.00199181144185017 0.000553280956069492 0 0.000110656191213898 0 0.000553280956069492 0.000110656191213898 0.000774593338497289 0.000110656191213898 0 0 0 0.000110656191213898 0.000331968573641695 0 0.000221312382427797 0 0.000331968573641695 0 0 0 0.000553280956069492 0 0.000110656191213898 0.00143853048578068 0.00298771716277526 0.000553280956069492 0 0 0 0 0 0.000885249529711187 0 0 0.000442624764855594 0 0 0.000110656191213898 0 0.000110656191213898 0.000110656191213898 0 0 0 0.000331968573641695 0 0 0 0 0.000774593338497289 0.000442624764855594 0 0.000110656191213898 0 0 0 0.00221312382427797 0 0 0.000553280956069492 0 0 0 0 0.000110656191213898
"Z14044F" 0.132455460883036 0.0925085758548191 0.0823282062631404 0.017483678211796 0.0344140754675224 0.0884142967799048 0.0813323005422153 0.0104016819741065 0.0144959610490207 0.000553280956069492 0.0102910257828926 0.00210246763306407 0.00154918667699458 0.0365165431005865 0.0071926524289034 0.00143853048578068 0.0109549629301759 0.00420493526612814 0.00177049905942237 0.000110656191213898 0.0191435210800044 0.0729224300099591 0.0071926524289034 0 0.000442624764855594 0.011950868651101 0.0365165431005865 0.000885249529711187 0.000221312382427797 0 0.00874183910589797 0.00619674670797831 0.0159344915348014 0.0069713400464756 0.00918446387075357 0 0.000331968573641695 0.000995905720925086 0.00464756003098373 0.00309837335398916 0.0109549629301759 0.000331968573641695 0 0.000331968573641695 0.00210246763306407 0.0137213677105234 0.00597543432555051 0.029434546862897 0.000995905720925086 0.000774593338497289 0.00154918667699458 0.00132787429456678 0.00188115525063627 0.000663937147283391 0.00254509239791966 0.00232378001549187 0 0.000110656191213898 0.000110656191213898 0 0.00066393714728339 0 0.0110656191213898 0.00431559145734204 0.000110656191213898 0.00619674670797831 0.00188115525063627 0 0 0.000885249529711187 0.000442624764855594 0.00287706097156136 0.0151598981963041 0 0.00177049905942237 0.000221312382427797 0 0.000110656191213898 0 0 0 0.000110656191213898 0.000774593338497289 0.00276640478034746 0 0.00497952860462543 0 0 0.000995905720925086 0 0.000442624764855594 0.00177049905942237 0.00409427907491424 0.00221312382427797 0.00132787429456678 0 0 0.00221312382427797 0 0 0 0.000221312382427797 0.00121721810335288 0.00265574858913356 0.000110656191213898 0 0 0.000221312382427797 0 0.00243443620670577 0.000110656191213898 0 0 0.000442624764855594 0 0 0.000774593338497289 0 0.000774593338497289 0 0 0.0071926524289034 0 0.000221312382427797 0 0.000110656191213898 0 0.00265574858913356 0 0.000110656191213898 0 0 0.000885249529711187 0 0 0.000110656191213898 0 0 0 0 0 0 0 0 0 0.000442624764855594 0 0 0 0 0.000553280956069492 0 0 0 0 0 0 0.000331968573641695 0 0 0 0
"Z14045F" 0.20947216996791 0.000221312382427797 0.0764634281288038 0.0505698793847516 0.0153812105787319 0.00486887241341153 0.0681642137877614 0.0109549629301759 0.0205820515657851 0.00232378001549187 0.0107336505477481 0.00818855814982848 0.00376231050127255 0.0151598981963041 0.0068606838552617 0.0165984286820848 0.0135000553280956 0.00475821622219763 0.000885249529711187 0.000110656191213898 0.00509018479583933 0.0485780679429014 0.0179263029766515 0 0.00177049905942237 0.00896315148832577 0.0203607391833573 0.00276640478034746 0 0.000774593338497289 0.00509018479583933 0.133672678986389 0.0345247316587363 0.0073033086201173 0.010844306738962 0.000110656191213898 0.00221312382427797 0.00199181144185017 0.000995905720925086 0.00177049905942237 0.00420493526612814 0.000110656191213898 0.000110656191213898 0.00143853048578068 0.000331968573641695 0.0070819962376895 0.0188115525063627 0 0.00177049905942237 0.00165984286820848 0.000774593338497289 0.00154918667699458 0.00110656191213898 0.000774593338497289 0.00221312382427797 0.00652871528162001 0 0 0 0 0.00121721810335288 0 0.00376231050127255 0.000885249529711187 0.00188115525063627 0.0140533362841651 0.00265574858913356 0 0 0.00409427907491424 0.000110656191213898 0.000110656191213898 0.0140533362841651 0 0.00509018479583933 0.000221312382427797 0 0.000331968573641695 0.000331968573641695 0 0 0 0 0.00199181144185017 0 0.00475821622219763 0 0.000110656191213898 0.00221312382427797 0.00110656191213898 0.000331968573641695 0.000885249529711187 0 0.00210246763306407 0.000110656191213898 0 0.000221312382427797 0.00365165431005865 0 0 0 0.000110656191213898 0.0111762753126037 0.00542215336948102 0 0 0 0.00143853048578068 0 0.000995905720925086 0 0 0 0.000774593338497289 0.000221312382427797 0 0.00143853048578068 0 0.000110656191213898 0 0 0.0135000553280956 0 0 0 0.000110656191213898 0.000110656191213898 0.00309837335398916 0.000110656191213898 0.000110656191213898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000110656191213898 0.000331968573641695 0 0.000221312382427797 0.000110656191213898 0 0 0 0 0.000110656191213898 0 0 0 0 0.00132787429456678 0 0 0
"Z14046F" 0.146840765740843 0.000553280956069492 0.0878610158238353 0.0589797499170079 0.0245656744494854 0.00774593338497289 0.0897421710744716 0.00586477813433662 0.0191435210800044 0.00121721810335288 0.0136107115193095 0.00984840101803696 0.00409427907491424 0.0113975876950315 0.00376231050127255 0.0239017373022021 0.00752462100254509 0.00431559145734204 0.00343034192763085 0.000110656191213898 0.00663937147283391 0.0382870421600089 0.0161558039172292 0 0.00243443620670577 0.0123934934159566 0.0175943344030098 0.00475821622219763 0 0 0.00409427907491424 0.147504702888127 0.0299878278189665 0.00741396481133119 0.0144959610490207 0 0.00331968573641695 0.00210246763306407 0.00243443620670577 0.000774593338497289 0.00464756003098373 0.00132787429456678 0.000663937147283391 0.00177049905942237 0.000110656191213898 0.0070819962376895 0.0120615248423149 0.000221312382427797 0.00165984286820848 0.00210246763306407 0.000995905720925086 0.00110656191213898 0.00143853048578068 0.000995905720925086 0.00398362288370034 0.00752462100254509 0 0 0 0 0.000553280956069492 0.000110656191213898 0.00409427907491424 0 0.00143853048578068 0.0107336505477481 0.00154918667699458 0 0 0.00420493526612814 0.000221312382427797 0.000331968573641695 0.0159344915348014 0 0.00597543432555051 0 0 0.00254509239791966 0 0 0.000110656191213898 0 0.000110656191213898 0.00232378001549187 0 0.00420493526612814 0 0.000110656191213898 0.00298771716277526 0.000553280956069492 0.00143853048578068 0.000885249529711187 0 0.00298771716277526 0.000663937147283391 0 0 0.00188115525063627 0 0 0 0.000221312382427797 0.0139426800929512 0.00652871528162001 0 0 0 0.000331968573641695 0.000110656191213898 0.000663937147283391 0 0 0 0 0.000110656191213898 0 0.00143853048578068 0 0 0 0 0.0196968020360739 0 0 0 0.000331968573641695 0.000553280956069492 0.00453690383976984 0 0.000110656191213898 0 0 0.000663937147283391 0 0.000221312382427797 0 0 0 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0.000442624764855594 0 0 0.000442624764855594 0 0 0 0 0 0 0 0 0 0.000553280956069492 0 0 0.000331968573641695
