,f_regr_HNA,p-value_HNA,kendall_HNA,p_kendall_HNA,kendall significant HNA,f_regr_LNA,p-value_LNA,kendall_LNA,p_kendall_LNA,kendall significant LNA,f_regr_TCC,p-value_TCC,kendall_TCC,p_kendall_TCC,kendall significant TCC,RL score,RL ranking,Boruta score,Boruta ranking
Otu000203,0.04857996485599208,0.8263011853655834,0.0005288207297726071,0.9951536137242997,no,8.31973315643836,0.005439223955660092,-0.219460602855632,0.011710703546026484,yes,4.540485862877522,0.037209654995536606,-0.1634056054997356,0.06053299745575032,no,0.044,246.0,0.0002510729091445913,147
Otu000277,1.7050247834857077,0.1966166180338036,0.12321523003701748,0.15699196891668546,no,42.54269101066924,1.6221951675727607e-08,0.44685351665785306,2.857681636907165e-07,yes,23.344347640554002,9.753809370174493e-06,0.35060814383923855,5.646512564166528e-05,yes,0.002,449.0,0.0003784615561757676,148
Otu001913,2.423339933718973,0.12479927324052431,-0.12956107879428877,0.13671133011073336,no,0.2934862947486475,0.5900012430996036,-0.18244315177154946,0.036121399143357685,yes,0.8732855891606338,0.35379313194150175,-0.19407720782654683,0.025801397653979,yes,0.036,280.0,0.00038923977123078474,150
Otu000082,0.001277866721500164,0.9716025504201479,-0.05235325224748811,0.5476174838836547,no,28.40236340198304,1.5649103799045352e-06,0.33474352194606033,0.00012060467436436669,yes,12.579455442448406,0.0007638903544047841,0.2131147540983607,0.014370949301152725,yes,0.0,461.0,0.0005482261687782976,150
Otu001023,2.112182066410894,0.15134138897918054,-0.12321523003701748,0.15699196891668546,no,0.7707804720938348,0.38347785546136637,-0.16763617133791645,0.054168845050179,no,1.3200851988823612,0.2551364672198772,-0.17715494447382338,0.04186924985014155,yes,0.068,158.0,0.00018787428026215816,151
Otu000539,0.7170501428549392,0.400478146501146,-0.0671602326811211,0.44046490565728946,no,0.6702269814030194,0.4162122499820937,0.04494976203067161,0.6056470249748174,no,0.0913566668168686,0.76350476201309,0.0015864621893178215,0.9854615563571196,no,0.062,179.0,0.00019221517085306678,152
Otu000001,1.8327349155621366,0.18088255868309272,-0.09360126916975146,0.28232437455827164,no,10.033517924827926,0.002417813036609002,0.2236911686938128,0.010189343366381486,yes,2.961368899807088,0.0904291886923582,0.13167636171337918,0.13042034760269913,no,0.124,62.0,0.00029901048344309686,154
Otu000017,0.6439965452445481,0.42543459457910593,-0.09254362771020626,0.28779813580320124,no,16.690062750253663,0.00013249456208340555,-0.36964569011105236,2.178312121972452e-05,yes,9.95668341829927,0.0025056828608037473,-0.30724484399788476,0.000417067695242136,yes,0.016,377.0,0.00030054117297405016,154
Otu000053,1.2291043904823538,0.27200548544706993,0.07773664727657326,0.371916070912212,no,0.41431167095858995,0.5222419541234542,0.06081438392384982,0.48485242655453675,no,0.7350398638205536,0.3946660491366393,0.09360126916975146,0.28232437455827164,no,0.028,314.0,0.0002730783702979056,154
Otu000137,0.011652342388932174,0.9143986825785856,-0.005817028027498679,0.9467290617311293,no,0.6798923251372434,0.4128898419327034,0.03014278159703861,0.7291753851156607,no,0.3177839280806775,0.575043481955382,0.005817028027498679,0.9467290617311293,no,0.032,293.0,0.0002753981356034265,156
Otu000057,0.019105062942125384,0.8905285536500269,-0.006874669487043892,0.9370620025943025,no,30.58035132008641,7.371294132498375e-07,-0.4193548387096775,1.4591761577398434e-06,yes,12.768298694989902,0.0007028716256947768,-0.3019566367001587,0.0005237608668462664,yes,0.004,440.0,0.0005159581491277555,157
Otu001464,3.32272735699814,0.07331175331217998,0.07985193019566368,0.35904499867739703,no,5.341130538606926,0.02428066242586446,-0.008989952406134321,0.917757105100038,no,5.4714645380712215,0.022677313088739298,0.008989952406134321,0.917757105100038,no,0.138,47.0,0.0002202262863237586,159
Otu000043,2.9368283753284046,0.09174313632105739,-0.15917503966155475,0.06750474728448311,no,18.705437284115032,5.851819200402208e-05,-0.3833950290851402,1.0641552155624381e-05,yes,13.769079681851276,0.00045426584741311746,-0.337916446324696,0.00010388323077359058,yes,0.152,36.0,0.0003355349500361432,159
Otu001327,2.4964422350665534,0.11936170719090684,0.1560021152829191,0.07315633590447475,no,0.02638626306434239,0.8715063931018564,0.014278159703860394,0.8697309799351222,no,0.4372464163508597,0.5109858057446293,0.049180327868852465,0.5721488539170445,no,0.15,38.0,0.0002632053048025751,159
Otu000195,1.0576018386836645,0.30789084082104695,-0.1253305129561079,0.14999266420389432,no,1.2157817165540472,0.274593218925475,-0.1485986250661026,0.08785607511856974,no,1.3626268506091723,0.24770093021062856,-0.17292437863564253,0.047008374589312764,yes,0.07,150.0,0.0002485343876154217,161
Otu000587,0.32166330537302934,0.5727256554349449,-0.1189846641988366,0.17172926652477838,no,1.4230180341832945,0.23760332289684863,-0.06610259122157588,0.4476969070283343,no,0.4459057192931523,0.5068461929637993,-0.09254362771020626,0.28779813580320124,no,0.034,286.0,0.00041043236932647827,162
Otu001602,14.455326308075689,0.00033824657308620593,0.1485986250661026,0.08785607511856974,no,15.150884518319131,0.00025173078831778727,0.042834479111581183,0.62271890205929,no,18.178600273766193,7.227917416805712e-05,0.06927551560021153,0.4262036864356893,no,0.208,21.0,0.0015947863604435185,164
Otu000837,0.0737625757789641,0.7868675543574719,0.031200423056583822,0.7200658218006414,no,0.04753372646020034,0.8281515408500794,-0.06398730830248546,0.46236148255917053,no,0.0646519836001249,0.8001582734522034,-0.035430988894764676,0.6840348113229664,no,0.134,48.0,0.00019461695267696167,164
Otu001452,0.3789564622475355,0.5404904203430041,0.01850872554204125,0.8316445391372341,no,9.901552978155587,0.0025707846469163933,0.17503966155473297,0.04437606843345444,yes,6.065281855964505,0.016673990537623244,0.12956107879428877,0.13671133011073336,no,0.024,334.0,0.00019608162357254727,166
Otu000221,1.6930678769019611,0.198171649799437,-0.1179270227392914,0.17557046123972542,no,0.8956044061293178,0.34775890213841654,0.055526176626123754,0.5236178201610369,no,0.05749734254495159,0.8113134376650396,0.010047593865679535,0.9081220918271574,no,0.068,158.0,0.0002986740118643695,166
Otu000390,0.018845579837029253,0.8912697430945695,0.03860391327340032,0.6574706719780812,no,1.7533756367136748,0.19047526919783353,-0.09677419354838711,0.26632868390737796,no,1.022801863174462,0.31591645743569235,-0.07244843997884717,0.40532473129469804,no,0.044,246.0,0.0003325058501020244,167
Otu000232,0.31177168562450547,0.5786728457294976,-0.043892120571126396,0.6141568248194942,no,0.7812730821612357,0.3802802277484002,0.021681649920676893,0.8033318877997414,no,0.20160702814854004,0.655044436898422,-0.011105235325224751,0.8985005771143685,no,0.012,403.0,0.0003151405798000587,168
Otu000183,0.7569211905355748,0.38776113590474626,0.06927551560021153,0.4262036864356893,no,5.152588356823669,0.0268176851582611,0.19619249074563724,0.024228626912034947,yes,3.821051584062722,0.05527630534069421,0.1485986250661026,0.08785607511856974,no,0.088,103.0,0.0003029915538929562,169
Otu000428,1.3087278532119904,0.25716868887734423,-0.10206240084611318,0.2410775208680488,no,2.9448001131257877,0.09131399867316234,-0.16975145425700688,0.05120231621036073,no,2.746476570136402,0.10268940196457417,-0.1560021152829191,0.07315633590447475,no,0.04,267.0,0.00016226093819739448,170
Otu000607,1.7015144091729537,0.19707163356629206,-0.06081438392384982,0.48485242655453675,no,0.27106407852809516,0.6045349514343861,-0.13484928609201483,0.12140795969939298,no,0.6947957798240776,0.4078440312382733,-0.11686938127974619,0.1794753846620406,no,0.074,138.0,0.0003589540125541311,171
Otu000048,0.5603409224432608,0.45704733859685054,0.10629296668429403,0.2221275051372753,no,39.35869916255713,4.269624024479219e-08,0.5145425700687467,3.4193835332101503e-09,yes,19.372672250175807,4.4890728446827034e-05,0.40349021681649927,3.577590346683661e-06,yes,0.0,461.0,0.0009284753247015294,172
Otu000403,1.8252328891067215,0.18176447788628275,-0.11158117398202011,0.1999720301936745,no,4.168880093424972,0.04557672862994956,0.12956107879428877,0.13671133011073336,no,0.9765214417299242,0.3270275434261569,0.07562136435748282,0.3850694042437577,no,0.066,165.0,0.0001931397583291833,173
Otu000506,0.24079989383754513,0.6254189422539975,-0.06292966684294024,0.4697931005256184,no,7.081914410161951,0.009976081111988491,0.18032786885245902,0.038334328812164295,yes,2.9268839805237574,0.0922816169986038,0.11581173982020096,0.18344450831464842,no,0.014,389.0,0.0008614182733686077,174
Otu000109,3.4607198599767885,0.06774605539450992,0.12215758857747225,0.160583177351021,no,17.952641091481606,7.917300474398213e-05,0.27657324167107356,0.0014893804588577083,yes,13.811384597249466,0.00044603660521425455,0.23744050766790062,0.006386216957179845,yes,0.09,100.0,0.0002900742276575515,175
Otu000454,0.42583212320612746,0.5165336458884433,0.013220518244315178,0.8793036324098623,no,2.7146596641856617,0.10465791596235167,-0.1179270227392914,0.17557046123972542,no,2.0439171184092197,0.15800221680426094,-0.11475409836065575,0.1874782923695144,no,0.032,293.0,0.0002464140256954226,176
Otu000182,11.51732640883778,0.0012267824921214604,-0.19196192490745642,0.027461695953648335,yes,20.308250975234838,3.1088943510577357e-05,-0.3125330512956108,0.00033095419998480595,yes,20.8588116363436,2.5102501856385904e-05,-0.298783712321523,0.0005994653088563061,yes,0.234,17.0,0.0006777733519329674,177
Otu000095,12.31295592858096,0.0008595435375784416,-0.20994182971972503,0.01589095289369667,yes,6.439612116916238,0.013776145230414438,-0.18667371760973034,0.032020800203324117,yes,9.619677941705529,0.0029324251011753105,-0.20888418826017982,0.01642814179215561,yes,0.152,36.0,0.0004975407880736837,178
Otu000977,3.8140503950012574,0.055493235225597265,-0.10417768376520362,0.23146479677371512,no,6.914809169785269,0.010843835367456214,-0.23109465891062933,0.007945576857488396,yes,6.867478363530586,0.011103839966160291,-0.23426758328926497,0.00712770188375983,yes,0.084,114.0,0.00025010395816999344,179
Otu000590,0.08850265329497385,0.7671170394723279,0.014278159703860394,0.8697309799351222,no,3.432579325070166,0.06884225258141555,0.07985193019566368,0.35904499867739703,no,2.0927072494200987,0.15320782909123912,0.053410893707033315,0.5395575090748532,no,0.096,91.0,0.00035550973612600786,180
Otu000445,0.20132873696183548,0.6552668161865032,-0.019566367001586465,0.8221807467648387,no,7.161779121083634,0.009587521942217974,0.12638815441565313,0.14658349647125501,no,4.317431199639796,0.04201073956286995,0.07879428873611846,0.365445157668264,no,0.02,353.0,0.00037851782135523066,181
Otu001246,5.518303057564736,0.022129003419661068,-0.2057112638815442,0.018136583107215016,yes,3.0748209077096296,0.08462045302688818,-0.2670544685351666,0.0021592153130670323,yes,4.450312103330357,0.039075340023415304,-0.29349550502379695,0.0007486449311619169,yes,0.034,286.0,0.0004958236834027727,182
Otu000169,2.959378574001951,0.09053497077036887,0.15917503966155475,0.06750474728448311,no,0.09597164889689361,0.7577918535407961,-0.024854574299312534,0.7752750124202521,no,0.12939789240751598,0.7203201900588596,0.054468535166578534,0.5315573786883039,no,0.014,389.0,0.0002884407808887695,183
Otu000305,1.2077251381572967,0.2761733626990728,-0.11369645690111055,0.1915771852565088,no,4.404730031457983,0.04005655297143076,0.12321523003701748,0.15699196891668546,no,1.240722940546753,0.2697740859916949,0.041776837652035964,0.6313323066185197,no,0.016,377.0,0.0007025278117286083,185
Otu000014,0.1983892393713598,0.6576271118579131,0.07139079851930197,0.4122155138155018,no,5.205885475651293,0.026073005502762037,0.11158117398202011,0.1999720301936745,no,3.2522511059090955,0.07634683507379875,0.09783183500793233,0.26113813937746155,no,0.022,342.0,0.0002581838347575551,185
Otu001580,4.618642128824202,0.03567006363358617,0.23426758328926497,0.00712770188375983,yes,9.076499608803672,0.0037876998627419823,0.18561607615018513,0.03300662408805976,yes,8.846786240105002,0.004224641390781744,0.22686409307244848,0.00916650269705618,yes,0.054,199.0,0.0004075924240092458,186
Otu000297,5.241422008191912,0.025588773882833767,0.2152300370174511,0.01343026679595345,yes,10.982448489474342,0.0015630490750085544,0.35272342675832896,5.090935359404269e-05,yes,10.547107951363731,0.0019073470660827183,0.32628239026969863,0.00017845750585619426,yes,0.05,220.0,0.00036885902421448797,187
Otu000112,3.4324925863633773,0.0688456613761849,-0.1623479640401904,0.06221742126621167,no,0.11693972705016842,0.7335725112316132,-0.01639344262295082,0.8506442012050557,no,0.781803374989134,0.38011963795846115,-0.055526176626123754,0.5236178201610369,no,0.132,50.0,0.00044345477410777904,188
Otu000207,0.5779364681361294,0.4500993488495768,-0.1411951348492861,0.10485049730385777,no,0.1087606023780559,0.7427082419954825,-0.13061872025383398,0.13353717534856532,no,0.2560978643662278,0.6146681317741085,-0.1549444738233739,0.07512409412492457,no,0.032,293.0,0.00018563979732386568,190
Otu000006,0.33050997485799194,0.5675085164922744,-0.03860391327340032,0.6574706719780812,no,11.82872205087628,0.0010666473886876977,0.219460602855632,0.011710703546026484,yes,4.758960461865915,0.033075051761912035,0.13379164463246962,0.12435633227453566,no,0.004,440.0,0.0002538993449459357,190
Otu000046,0.25072701383105506,0.6183955647052128,-0.06292966684294024,0.4697931005256184,no,1.0955917505065764,0.29943398559535933,-0.09042834479111583,0.2989591754770423,no,0.8837160552735022,0.35095521646931005,-0.08514013749338975,0.328110347468067,no,0.018,365.0,0.000302250405300709,191
Otu000332,3.1376222469961426,0.08158377423292083,-0.15282919090428346,0.07918926508808039,no,0.0482657223352797,0.8268547332069378,-0.11263881544156532,0.19574162327288547,no,0.5878902122494754,0.44624257230792264,-0.14542570068746696,0.09484568890775397,no,0.008,423.0,8.270627986240046e-05,192
Otu000725,4.529480883588726,0.03743212027706427,-0.17927022739291382,0.03948334535614,yes,9.047481291758382,0.0038401788952856747,-0.30830248545743,0.00039832711037230133,yes,8.778472308349716,0.004364540133663943,-0.3178212585933369,0.00026170671672855417,yes,0.074,138.0,0.0002443252844198993,193
Otu001059,0.9416575097602111,0.33574765910951343,-0.07879428873611846,0.365445157668264,no,1.5788957446758336,0.21378999589512548,0.026969857218402966,0.75672965263019,no,0.32851381613851593,0.5686775167879572,-0.031200423056583822,0.7200658218006414,no,0.02,353.0,0.00042632631464932486,199
Otu000240,2.404542022186018,0.12624263341335487,-0.1634056054997356,0.06053299745575032,no,2.5231994164611113,0.11743897752581375,-0.20994182971972503,0.01589095289369667,yes,2.9207061149260145,0.09261791506682562,-0.2215758857747224,0.010926513726306278,yes,0.01,417.0,0.0002884249598432672,199
Otu000218,2.1451229000181424,0.14824393687328002,0.10629296668429403,0.2221275051372753,no,21.327645333488675,2.0950193785233968e-05,0.32416710735060816,0.000196548284700787,yes,14.362436505795444,0.0003519504379686702,0.27022739291380227,0.0019101641045005167,yes,0.018,365.0,0.00044604248235426174,199
Otu000219,0.2902593704880537,0.592047758776276,0.010047593865679535,0.9081220918271574,no,21.16184712849114,2.233055756442495e-05,0.2956107879428874,0.0006852546912333614,yes,11.279300839027886,0.0013659929878930635,0.2226335272342676,0.010552204001377609,yes,0.02,353.0,0.00013901568521951333,199
Otu000701,2.0138921245628185,0.16103929813316797,-0.15917503966155475,0.06750474728448311,no,0.0383241435016173,0.845455184904038,-0.10417768376520362,0.23146479677371512,no,0.39967630831355444,0.5296582363038703,-0.16023268112109995,0.06570267080095522,no,0.148,39.0,0.0002592572990335642,199
Otu000018,0.00961914589795998,0.9221978721468714,0.002644103648863036,0.9757716442259969,no,4.377481378267887,0.040655774603842565,-0.18561607615018513,0.03300662408805976,yes,2.376746705037726,0.12841179622866664,-0.13590692755156006,0.11851454488683463,no,0.098,86.0,0.0001401426315915296,199
Otu000296,4.361958260264391,0.04100145772234555,0.23638286620835539,0.006625284834294476,yes,32.15703904684698,4.3264289353301163e-07,0.4246430460074035,1.0744556085145274e-06,yes,22.590519814172175,1.2947990849321057e-05,0.40454785827604445,3.3733195915374475e-06,yes,0.014,389.0,0.0006155346234565536,199
Otu001831,6.174781159795968,0.015764792371693027,-0.20148069804336333,0.020655374559544776,yes,5.350769585590382,0.024158041014883083,-0.3178212585933369,0.00026170671672855417,yes,6.651688148556533,0.012375504639289304,-0.3209941829719726,0.00022694220012952664,yes,0.004,440.0,0.00041023285898344027,199
Otu000680,3.1223534811633207,0.0823108158926428,0.07562136435748282,0.3850694042437577,no,3.9914010850505606,0.05027224417445687,0.00370174510840825,0.9660853064331866,no,4.361075457827449,0.04102121182080492,0.004759386567953465,0.9564039704990868,no,0.066,165.0,0.00014097222623129024,199
Otu000343,0.6800341762663775,0.412841377640344,0.08619777895293497,0.3221373001553036,no,5.967576151435076,0.017532277082299312,0.16869381279746168,0.05266812461391215,no,4.242561224400684,0.043768766441325595,0.1401374933897409,0.10747828948666995,no,0.064,174.0,0.00037124562092128246,199
Otu000144,1.1590579639810823,0.2859708439813119,0.07985193019566368,0.35904499867739703,no,10.366313661638534,0.002072814210835095,-0.23109465891062933,0.007945576857488396,yes,3.4380072931546573,0.06862930373541345,-0.13484928609201483,0.12140795969939298,no,0.07,150.0,0.00033448527851779957,199
Otu000796,3.467110490195015,0.06749978916519646,-0.1475409836065574,0.09013826416642948,no,1.2892982728890505,0.26069277551659625,-0.17715494447382338,0.04186924985014155,yes,2.189767922385619,0.14416202697360359,-0.19936541512427292,0.0220254425122031,yes,0.078,122.0,0.0004108330179144513,211
Otu000458,0.07307572352532248,0.7878377558110632,0.06927551560021153,0.4262036864356893,no,2.4485757446992187,0.12289099382284359,-0.08725542041248019,0.31623566306310347,no,1.07563140492354,0.30383869292259674,-0.07773664727657326,0.371916070912212,no,0.018,365.0,0.00035888635240178895,211
Otu000152,0.08717384303114634,0.768820560425371,-0.010047593865679535,0.9081220918271574,no,27.1319290597209,2.4506493805359036e-06,0.3537810682178742,4.8329743821372684e-05,yes,12.96697720674108,0.0006441277204440058,0.2533051295610788,0.0036202455665516444,yes,0.0,461.0,0.00024012840445439588,211
Otu000131,6.388007105287198,0.014141724380044718,-0.18984664198836596,0.029213358598129364,yes,1.6948020147312688,0.1979452095382106,-0.219460602855632,0.011710703546026484,yes,3.3349594799537314,0.07279862895608413,-0.2226335272342676,0.010552204001377609,yes,0.124,62.0,0.0002855492339620834,211
Otu001136,1.920131479707979,0.17097147371458007,0.06292966684294024,0.4697931005256184,no,6.18886190987721,0.015651747317420497,0.054468535166578534,0.5315573786883039,no,5.310388938476909,0.024676191942604328,0.036488630354309895,0.675134541926981,no,0.122,66.0,0.0002577051597409183,211
Otu000098,1.9381894757582505,0.16900404095431468,0.18773135906927554,0.03106032271198976,yes,2.4910961650242793,0.11975012630968233,-0.1253305129561079,0.14999266420389432,no,0.4301712976502334,0.5144121906698897,-0.031200423056583822,0.7200658218006414,no,0.064,174.0,0.000351725991076587,211
Otu000249,4.710736797560622,0.03394325810322237,-0.13484928609201483,0.12140795969939298,no,27.73195531131567,1.981053025191262e-06,-0.36541512427287154,2.7024658946346043e-05,yes,20.590185133738515,2.7857845859162086e-05,-0.32416710735060816,0.000196548284700787,yes,0.008,423.0,0.0002355521062123376,211
Otu000764,0.00024011522384340475,0.987688165653764,-0.004759386567953465,0.9564039704990868,no,5.75166823754545,0.0195997162355538,0.13061872025383398,0.13353717534856532,no,2.967512098030383,0.09010355518293643,0.10206240084611318,0.2410775208680488,no,0.018,365.0,7.419771046392326e-05,211
Otu000285,0.00714921695534546,0.9328982271256947,-0.012162876784769964,0.888893959861689,no,8.822249360040438,0.004274341017945294,0.16763617133791645,0.054168845050179,no,4.559724513842367,0.03682415622342475,0.11369645690111055,0.1915771852565088,no,0.0,461.0,0.00014361070390029104,211
Otu000165,0.9025367011831953,0.3459135887663104,0.04494976203067161,0.6056470249748174,no,11.446834455425943,0.0012663965773944815,0.22686409307244848,0.00916650269705618,yes,7.600808124665864,0.007718172929052711,0.1560021152829191,0.07315633590447475,no,0.054,199.0,0.0001719962365083006,211
Otu000753,0.6126775575449082,0.4368599618082891,-0.054468535166578534,0.5315573786883039,no,1.3091549748802327,0.2570918946109393,0.03225806451612903,0.7109958307123839,no,0.31128334803000796,0.5789696538065487,-0.013220518244315178,0.8793036324098623,no,0.006,432.0,0.0004831925177339596,211
Otu000247,0.6963871275230092,0.40731068554086514,-0.0883130618720254,0.31040544291753647,no,9.09304919014963,0.0037581072395229,-0.2956107879428874,0.0006852546912333614,yes,6.055883146986629,0.01675458071024137,-0.25647805393971446,0.0032198560711781095,yes,0.008,423.0,0.00020036883785354322,211
Otu000730,3.5323259589990195,0.06504201725468824,-0.1983077736647277,0.02273964862980675,yes,0.2269038997007105,0.6355592213564517,-0.1560021152829191,0.07315633590447475,no,0.9861088876260294,0.32468324452455954,-0.20782654680063462,0.016981218150040688,yes,0.026,326.0,0.00038327708405260674,217
Otu000522,0.022296714987891274,0.8818012461696456,-0.055526176626123754,0.5236178201610369,no,0.7003732652753423,0.4059792529110793,-0.12744579587519833,0.143233923537383,no,0.4398980683635511,0.5097119291080936,-0.11581173982020096,0.18344450831464842,no,0.044,246.0,0.0001302012540859314,229
Otu000083,1.4320674833029137,0.2361345086192612,-0.12638815441565313,0.14658349647125501,no,39.25642087694635,4.406812817638756e-08,-0.40349021681649927,3.577590346683661e-06,yes,21.472948900382693,1.9813220888333173e-05,-0.3474352194606029,6.588642143475069e-05,yes,0.0,461.0,0.0002997518503959923,229
Otu000284,0.15403035971186727,0.6961039565053018,-0.0015864621893178215,0.9854615563571196,no,26.960426936861293,2.605046480493073e-06,0.3622421998942359,3.172096964069305e-05,yes,13.228863822660836,0.0005744023609741384,0.2596509783183501,0.0028602220933594148,yes,0.0,461.0,0.00013407373002210184,229
Otu001574,3.992225884660049,0.05024924658539623,0.13696456901110526,0.11567548243092071,no,9.27161961816342,0.0034537795996730045,0.11158117398202011,0.1999720301936745,no,8.64041874376012,0.004662292848202379,0.11263881544156532,0.19574162327288547,no,0.066,165.0,0.00018307496224661177,229
Otu002026,0.0011958423433588042,0.9725286782449606,0.04600740349021682,0.5971904314185322,no,3.797839266172542,0.05599909810472038,0.08408249603384454,0.33415477699110885,no,1.9394552634773798,0.16886713074865492,0.0809095716552089,0.3527157544124043,no,0.014,389.0,0.00022943438897029023,229
Otu000651,0.08708066501007727,0.7689405424704552,-0.005817028027498679,0.9467290617311293,no,6.952556845909375,0.010641083183227335,0.1549444738233739,0.07512409412492457,no,3.1247491150855993,0.08219627212249607,0.11369645690111055,0.1915771852565088,no,0.026,326.0,0.00025677313909937255,229
Otu000171,2.2562959060949916,0.13831703020242536,0.09994711792702275,0.2509679622796229,no,2.8030228254123783,0.09929241909265399,0.07456372289793761,0.391751388867732,no,3.080206271760469,0.08435520339119508,0.07562136435748282,0.3850694042437577,no,0.134,48.0,0.00010272277045517336,229
Otu001298,6.799852704149734,0.011486811916158718,0.22474881015335804,0.009837633533389475,yes,4.583764545286601,0.03634847633496442,0.11475409836065575,0.1874782923695144,no,6.207914966781306,0.015500148840988475,0.15177154944473825,0.081287952037921,no,0.162,32.0,0.00016248272398677096,229
Otu000320,0.3683537890399563,0.546192851124929,0.03966155473294554,0.6487091932544818,no,8.032758437459348,0.006249956538925171,-0.20782654680063462,0.016981218150040688,yes,3.174197395555733,0.07987091365568397,-0.14542570068746696,0.09484568890775397,no,0.016,377.0,0.00012118952362348082,229
Otu000009,3.078418238226436,0.0844431685283619,0.13379164463246962,0.12435633227453566,no,0.23082506856669105,0.632659861339028,-0.06504494976203068,0.45499592136466205,no,0.06061310655904542,0.8063698261548244,-0.015335801163405606,0.8601773798492061,no,0.056,193.0,0.00016397265096148396,229
Otu000865,0.10752109438341052,0.744125681665428,0.005817028027498679,0.9467290617311293,no,1.958817920921126,0.16678893267377642,-0.12744579587519833,0.143233923537383,no,1.285738555255139,0.2613450128921758,-0.10735060814383926,0.2175613624394399,no,0.07,150.0,0.00020444415843079433,229
Otu000833,0.3218624671688142,0.5726071620724869,0.07350608143839239,0.3985032565161847,no,4.19177390299739,0.045006470304509466,-0.17398202009518773,0.045676246657190236,yes,1.6064869569742675,0.20988347177748157,-0.09465891062929668,0.27692163845046003,no,0.034,286.0,0.00018340846455677833,229
Otu000749,5.247910160183837,0.02550140572271773,0.19407720782654683,0.025801397653979,yes,22.628442706031397,1.2763887282655417e-05,0.23426758328926497,0.00712770188375983,yes,18.13878870884874,7.344700062432923e-05,0.24167107350608147,0.005505669316548916,yes,0.086,106.0,0.00018019223076411303,229
Otu000595,1.1493934142913584,0.2879695306291229,0.07773664727657326,0.371916070912212,no,0.03448059373947951,0.8533145878923442,-0.05129561078794289,0.5557365525081721,no,0.05509981552667891,0.815214815038296,0.017451084082496036,0.841132804108627,no,0.07,150.0,0.0002789476428497251,229
Otu001100,0.4279468460881195,0.5154978179618441,0.053410893707033315,0.5395575090748532,no,1.6286821810415049,0.20680344231103678,0.02591221575885775,0.7659855693299591,no,1.3491323333596745,0.2500298268926911,0.02062400846113168,0.8127427567946938,no,0.04,267.0,0.00021698539572619768,229
Otu000071,0.16689732084440392,0.6843385256536949,-0.06081438392384982,0.48485242655453675,no,17.042171092793776,0.00011465475335454223,0.3326282390269699,0.0001331287941582677,yes,7.121886993408423,0.009779570945961472,0.21734531993654152,0.012544419627816052,yes,0.008,423.0,0.0005051631194618835,229
Otu000162,0.45809854846423836,0.5011151251907763,0.017451084082496036,0.841132804108627,no,1.7024740770891118,0.196947116166225,0.06187202538339504,0.4772902611997323,no,1.4170117818161567,0.23858443583563188,0.035430988894764676,0.6840348113229664,no,0.086,106.0,0.0001086424448727378,229
Otu002041,2.3096359748059343,0.1338266245923282,-0.07456372289793761,0.391751388867732,no,1.375182387615453,0.24555833566090038,-0.1485986250661026,0.08785607511856974,no,1.9331956188074175,0.169545457483485,-0.15811739820200954,0.06934729602735884,no,0.04,267.0,0.0001391840202105853,229
Otu000665,0.6943511069053018,0.40799325036353273,0.09888947646747753,0.2560179684391073,no,3.611382400827888,0.06219313788878607,0.05235325224748811,0.5476174838836547,no,2.8134347996676916,0.09868073540169456,0.06187202538339504,0.4772902611997323,no,0.002,449.0,0.00015877193228532654,229
Otu000255,0.026197608414759734,0.8719624871755136,0.04071919619249075,0.6399960675323989,no,13.204615699932317,0.0005805148089968893,-0.2533051295610788,0.0036202455665516444,yes,6.085142210011089,0.016505045280443754,-0.17398202009518773,0.045676246657190236,yes,0.028,314.0,0.00024942166471142365,229
Otu000568,1.0062104277553878,0.3198408112237905,-0.13273400317292441,0.12736026314359072,no,0.4621753494096848,0.49922372776962487,-0.16023268112109995,0.06570267080095522,no,0.7183007481323727,0.4000700542509341,-0.18032786885245902,0.038334328812164295,yes,0.03,306.0,0.0001393746985409515,229
Otu001232,0.05636634640144449,0.8131429147667513,-0.05023796932839768,0.5639139413342874,no,1.4038014467179722,0.24076003219700365,-0.00370174510840825,0.9660853064331866,no,0.6053008540695121,0.4396198695223331,-0.03437334743521946,0.692979190799845,no,0.026,326.0,0.00014168576803067057,229
Otu000523,1.4962490167821076,0.22603195901874398,0.06927551560021153,0.4262036864356893,no,0.8420379330819939,0.36248855225872734,0.02273929138022211,0.7939494465711545,no,1.2079618934696614,0.2761267620221672,0.06187202538339504,0.4772902611997323,no,0.056,193.0,0.00013988164206846454,229
Otu000346,0.32953503709051046,0.568078874610434,-0.006874669487043892,0.9370620025943025,no,7.106435814618813,0.009855042383738792,-0.17398202009518773,0.045676246657190236,yes,4.490292896801615,0.038236002926105864,-0.14965626652564784,0.08562071877277035,no,0.062,179.0,0.00012175590737061703,252
Otu000625,1.688575516423737,0.19875969781377364,-0.10417768376520362,0.23146479677371512,no,0.07786706352952599,0.7811685680211875,-0.02591221575885775,0.7659855693299591,no,0.05911065954929444,0.8087364245795887,-0.08408249603384454,0.33415477699110885,no,0.002,449.0,0.0001010271282421717,252
Otu000335,6.879024050409401,0.011039814352444841,0.18878900052882075,0.030124678025085422,yes,3.1268963430094954,0.0820937554097588,0.12321523003701748,0.15699196891668546,no,4.897444564307169,0.030711615868561304,0.1623479640401904,0.06221742126621167,no,0.004,440.0,0.0002325413707791336,252
