,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu003066,0.5788972525780658,0.45054540171611646,-0.11904761904761903,0.22751804363501182,no,0.08,116.0,0.000167954765588445,207
Otu000674,0.20571132968132683,0.6522370875358094,-0.13435374149659862,0.17321870852654642,no,0.096,95.0,7.83318970282628e-05,207
Otu000151,6.187129765223068,0.0164739225815912,-0.09523809523809522,0.3343336949105431,no,0.148,48.0,0.001323618669992965,207
Otu000613,0.0035367542880749775,0.9528294189133572,-0.057823129251700675,0.557775512151891,no,0.046,189.0,8.291952614976476e-05,209
Otu002471,0.12685002783540186,0.7233144851018734,-0.1020408163265306,0.30095842498661385,no,0.036,208.0,9.589210451683297e-05,209
Otu001754,1.7603579287779176,0.19099027993221648,-0.20578231292517005,0.0369786041848375,yes,0.142,54.0,0.0003835747731910592,213
Otu001007,0.9753642827003527,0.3284031731898437,-0.12414965986394555,0.20821243525581667,no,0.092,99.0,0.00012115037176725315,213
Otu000010,0.003209516516190356,0.9550621006253638,-0.14455782312925167,0.14281943951411188,no,0.038,205.0,0.00010270361120942607,213
Otu004030,0.41367385308033117,0.5232364555819571,-0.022108843537414963,0.8226672570009078,no,0.12,67.0,0.00010866807604871866,213
Otu004969,1.5166947476016672,0.2242469925340896,-0.23809523809523805,0.01579778847769686,yes,0.112,73.0,5.416977278115561e-05,213
Otu001118,1.4866031621892541,0.22882807962224408,-0.21938775510204078,0.026153990206217278,yes,0.122,66.0,4.840614634409561e-05,216
Otu000311,0.5486283269738225,0.46256325837084644,-0.15986394557823128,0.10511867118116901,no,0.13,60.0,4.751831209197396e-05,216
Otu003936,0.9089991296291238,0.3452580275649677,0.07142857142857141,0.46902510142647214,no,0.11,77.0,0.00032192077702352084,218
Otu000168,7.862578603531352,0.007313906933548608,-0.020408163265306117,0.8361066583228702,no,0.232,15.0,6.783052165940157e-05,219
Otu003025,0.17086506045817274,0.6812241280780578,-0.18537414965986393,0.060227542683029184,no,0.174,28.0,0.0002166676817844485,219
Otu000655,0.008439071197366557,0.9271962014921649,-0.08503401360544216,0.3886965661798537,no,0.042,199.0,6.340234448057224e-05,221
Otu005236,2.816073487462728,0.09996281223985669,-0.27210884353741494,0.005809442526578989,yes,0.092,99.0,7.640522849073673e-05,222
Otu000155,3.6496106767866,0.062194097905495085,-0.3163265306122448,0.0013432349531799016,yes,0.1,84.0,4.7866779599976005e-05,222
Otu002198,0.22177892670472327,0.6398662858516808,-0.10884353741496598,0.2698799964964187,no,0.15,47.0,7.876584832724872e-05,224
Otu001690,1.061458901138861,0.30815555458718885,-0.0017006802721088435,0.9862454138892961,no,0.104,82.0,0.0001240283638052546,225
Otu007520,0.40336332520657764,0.5284373980598409,-0.14625850340136054,0.1381776019097934,no,0.176,25.0,0.00014470379409885323,225
Otu000235,0.606911877435793,0.43985794748156104,-0.2482993197278911,0.011836152101473407,yes,0.014,234.0,4.574007595739574e-05,227
Otu002712,0.03671419079617865,0.8488735284319817,-0.18707482993197277,0.05791195179909563,no,0.128,63.0,7.835331706313623e-05,227
Otu000387,0.04313060049248169,0.8363768270059103,0.05442176870748299,0.5811748261750435,no,0.06,158.0,0.00015295701144213625,229
Otu000244,1.2263162712088675,0.2737600219525522,-0.25510204081632654,0.00971108273702679,yes,0.1,84.0,9.715496936288591e-05,229
Otu000184,0.11589302609567366,0.7350491943312598,0.03741496598639455,0.7044853217640503,no,0.082,114.0,9.67722105607092e-05,233
Otu000016,0.0015731389435721449,0.9685299507111447,0.03231292517006802,0.7432490950432568,no,0.11,77.0,7.440611658053101e-05,233
Otu003687,4.455309237502773,0.04014120373530454,-0.401360544217687,4.730409543410869e-05,yes,0.112,73.0,0.00015754441322361943,233
Otu000756,6.819607490350724,0.012064093663909686,-0.13435374149659862,0.17321870852654642,no,0.24,13.0,0.00041153467908356994,233
Otu003078,1.0816753622873327,0.30364390183933737,-0.2925170068027211,0.0030246316355358994,yes,0.07,140.0,3.7251331136437396e-05,233
Otu000027,0.06762887600647197,0.79595683697379,0.07653061224489795,0.43787582308260087,no,0.114,71.0,0.00011605722596732991,233
Otu009453,3.6466558734652965,0.06229617291073896,-0.35884353741496594,0.00027522175343187855,yes,0.148,48.0,6.0500709658909186e-05,238
Otu000328,1.0297370223767586,0.31541602478976805,-0.17006802721088432,0.08471378004781592,no,0.088,108.0,4.1716825769086734e-05,238
Otu001513,3.0478370223891296,0.08737913473382924,-0.3418367346938775,0.0005298887195231011,yes,0.04,202.0,0.0001903976889407975,238
Otu003218,1.5975813902205067,0.21247927096798713,-0.2738095238095238,0.005510214550181909,yes,0.136,55.0,6.411273788398017e-05,240
Otu000614,2.54326957200786,0.11746855104462768,-0.045918367346938764,0.6415941132332803,no,0.09,102.0,0.0001435841565839315,240
Otu000226,7.414067865206459,0.009052801950115465,0.3299319727891156,0.0008243215835672741,yes,0.01,241.0,0.0003119312369837094,242
Otu002865,0.22804252106808404,0.6351924643272865,-0.12414965986394555,0.20821243525581667,no,0.172,32.0,4.541110580587348e-05,243
Otu000779,0.008798657199388576,0.9256658525074749,-0.12074829931972789,0.22094594612913177,no,0.062,151.0,6.828439048201037e-05,244
Otu000669,0.14656840215442435,0.703562544454037,-0.14795918367346936,0.1336529021758006,no,0.052,180.0,8.784723892659864e-05,245
Otu000833,0.18049817905581297,0.6728842016626251,-0.1377551020408163,0.16259005344270083,no,0.2,21.0,2.090715181597984e-05,245
Otu000434,0.2830912989622149,0.5971884803557259,-0.08843537414965985,0.3700055866071643,no,0.08,116.0,0.00034421659823464026,247
Otu000161,0.23646359624648508,0.6290317840547022,-0.15136054421768705,0.12494830897273529,no,0.074,132.0,3.798745777744969e-05,248
Otu000109,0.007332987800052267,0.9321220272349148,-0.04931972789115646,0.6171099582849426,no,0.058,166.0,0.00010276975071478618,249
Otu000962,0.037544686867575824,0.8471952861070177,-0.12074829931972789,0.22094594612913177,no,0.032,212.0,2.404156725942973e-05,250
Otu000646,0.10338607504990402,0.7492290750394497,-0.09183673469387753,0.35188344212496336,no,0.05,183.0,7.627905821706875e-05,251
