,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000082,28.40236340198304,1.5649103799045352e-06,0.33474352194606033,0.00012060467436436669,yes,0.062,151.0,0.00020892381418880342,145
Otu000183,5.152588356823669,0.0268176851582611,0.19619249074563724,0.024228626912034947,yes,0.024,344.0,0.0001329902724619294,146
Otu000494,2.852367831199663,0.0964305246643659,-0.10946589106292967,0.20863238090870928,no,0.03,307.0,0.00013835565338118534,147
Otu000384,0.7095178592370216,0.40294906289939714,-0.03754627181385511,0.6662794719715107,no,0.03,307.0,0.0001320373521214957,148
Otu000523,0.8420379330819949,0.36248855225872734,0.02273929138022211,0.7939494465711545,no,0.042,220.0,0.0002077210063164304,150
Otu000222,3.0245948088572527,0.08713930189704455,-0.17398202009518773,0.045676246657190236,yes,0.088,103.0,9.878191705900114e-05,150
Otu000128,5.075499657950607,0.027935274152656717,0.16975145425700688,0.05120231621036073,no,0.046,204.0,8.107446948095379e-05,150
Otu000240,2.5231994164611113,0.11743897752581375,-0.20994182971972503,0.01589095289369667,yes,0.096,91.0,0.00018099251219142517,152
Otu000173,5.627942129847189,0.02089997224841848,0.20359598096245374,0.01936021236597907,yes,0.18,39.0,0.00028299132839293753,153
Otu000168,0.5678583902776932,0.45405820460501956,-0.0015864621893178215,0.9854615563571196,no,0.034,278.0,0.00018479928179309917,153
Otu000263,3.12264202059612,0.08229701044543374,0.12004230565838184,0.1679513180347738,no,0.022,354.0,0.000226254574140414,155
Otu000261,7.535512435512704,0.00796993543169116,0.17186673717609732,0.048373035934335624,yes,0.036,261.0,0.00013740617936535784,155
Otu000016,36.4338166650538,1.0695437305963974e-07,0.44791115811739823,2.678811964406272e-07,yes,0.07,139.0,0.0003300172996065725,157
Otu000093,1.345912826148929,0.25058948900631145,-0.06610259122157588,0.4476969070283343,no,0.01,421.0,0.00019717414983282778,158
Otu000482,19.191343433505672,4.823177023547112e-05,-0.19301956636700163,0.026620368428923985,yes,0.062,151.0,0.00018812930365452997,159
Otu000227,0.9923212182977036,0.3231762691293134,-0.17186673717609732,0.048373035934335624,yes,0.034,278.0,0.00032951246132788216,159
Otu000279,15.741924498603314,0.0001963711954795442,0.3051295610787943,0.00045704449542703304,yes,0.196,26.0,0.00014649938002513644,161
Otu000613,6.502719612440108,0.01334262442486895,0.06187202538339504,0.4772902611997323,no,0.158,51.0,8.525800858637406e-05,162
Otu000373,7.723780971492355,0.007266477653959171,-0.14542570068746696,0.09484568890775397,no,0.014,397.0,0.00015736211077305151,163
Otu000090,7.237561583751473,0.00923355846845646,-0.2882072977260709,0.0009317119850916349,yes,0.172,44.0,0.00010804948054288105,164
Otu000298,18.920404904463332,5.371217257997161e-05,0.29772607086197783,0.0006268837649032034,yes,0.012,406.0,0.0001170747545557931,165
Otu000076,7.16102598382515,0.009591110634561674,-0.17927022739291382,0.03948334535614,yes,0.018,376.0,0.00013166610913871413,166
