,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000240,1.1156085067913404,0.295100403225729,-0.3008989952406135,0.0005479451489727805,yes,0.158,44.0,0.0002709876276883182,263
Otu002958,0.8566737934284666,0.358379071878668,-0.1708090957165521,0.0497708189332417,yes,0.03,290.0,0.000545966934973467,265
Otu002443,37.62244536577079,7.338429512738588e-08,-0.03225806451612903,0.7109958307123839,no,0.142,61.0,0.0006548440420854671,265
Otu001834,1.7235174060105911,0.19424023477349217,-0.2659968270756214,0.0022486314019568377,yes,0.054,194.0,0.0010010652652312614,266
Otu000399,8.819760532963079,0.004279416281963629,-0.04600740349021682,0.5971904314185322,no,0.026,310.0,0.00011034864486517583,267
Otu000320,26.107776252543456,3.5366814253364095e-06,0.07456372289793761,0.391751388867732,no,0.008,417.0,0.0005187698158404283,268
Otu000428,0.0032704701215943567,0.9545854447798567,-0.07879428873611846,0.365445157668264,no,0.024,329.0,0.0001593534553990735,269
Otu000047,2.5826918955916667,0.11328816152052769,0.12850343733474354,0.13994338928060063,no,0.016,380.0,0.00011066543589115371,271
Otu000163,1.1954440211626085,0.2786045383507088,-0.06081438392384982,0.48485242655453675,no,0.04,238.0,0.0001561179306995292,271
Otu001248,0.05574438444563933,0.8141572655992463,-0.06292966684294024,0.4697931005256184,no,0.054,194.0,0.0003965988119512147,273
Otu001192,34.63160893272094,1.911517547891681e-07,0.01639344262295082,0.8506442012050557,no,0.006,425.0,0.0003315931770482862,273
Otu000130,5.279602528239386,0.02507919554072193,-0.2956107879428874,0.0006852546912333614,yes,0.064,171.0,0.0005527796349061071,274
Otu001602,1.3272574027345074,0.25386349544890485,-0.16129032258064518,0.06394043767136362,no,0.012,401.0,0.00028700113769533034,275
Otu000793,6.47370502224778,0.013540121326710366,-0.15917503966155475,0.06750474728448311,no,0.012,401.0,0.00016369507210345737,276
Otu001648,45.65091159952002,6.4987464843420064e-09,-0.04706504494976203,0.5887879515824399,no,0.11,88.0,0.0003565132860181617,278
Otu000030,0.4512699157637589,0.5043109507103274,-0.08302485457429933,0.34027053918646066,no,0.056,193.0,0.00015516554147516277,278
Otu000274,1.1251083321227897,0.2930723317277842,-0.011105235325224751,0.8985005771143685,no,0.054,194.0,0.0002989432109692695,280
Otu000509,8.04905046592869,0.006200690190024801,0.04494976203067161,0.6056470249748174,no,0.036,256.0,0.0005469413075820439,280
Otu004951,4.023913784840312,0.049374287965293064,-0.3326282390269699,0.0001331287941582677,yes,0.08,129.0,0.00025791379564817345,280
Otu000023,15.268524100557357,0.00023954360176285823,-0.17398202009518773,0.045676246657190236,yes,0.11,88.0,0.0001406926911938078,282
Otu000267,0.017345996118463887,0.8956589154218961,-0.05023796932839768,0.5639139413342874,no,0.028,296.0,0.00012767741820218713,283
Otu000219,5.059768253665499,0.028169398838740808,-0.16657852987837124,0.055705082311283814,no,0.028,296.0,0.0001373137976942952,284
Otu001393,37.347950846937174,8.001924642949454e-08,-0.0597567424643046,0.49247903463002884,no,0.104,100.0,0.0010328997069039324,285
Otu000109,6.497424872497294,0.013378436117783549,-0.11263881544156532,0.19574162327288547,no,0.008,417.0,0.0006270496024840102,286
Otu001662,1.1540051076057205,0.2870135591582077,-0.22792173453199369,0.008846514526183548,yes,0.052,203.0,0.0007487965021899043,287
Otu001148,61.21026241560362,9.798192901723485e-11,0.06187202538339504,0.4772902611997323,no,0.196,23.0,0.000967593025082337,289
Otu000877,55.50307067217028,4.2623319461911197e-10,0.0809095716552089,0.3527157544124043,no,0.028,296.0,0.000428441337326093,289
Otu001784,0.03157938765075814,0.859552542445176,-0.16763617133791645,0.054168845050179,no,0.07,153.0,0.00015655301999588679,291
Otu002596,0.14328748969529065,0.7063705344043277,-0.1560021152829191,0.07315633590447475,no,0.054,194.0,0.00010303089317413392,291
Otu005550,20.737567730040304,2.6309358232331645e-05,-0.09783183500793233,0.26113813937746155,no,0.044,224.0,0.0008912621002622323,293
Otu000155,4.033316906441196,0.0491178406492933,-0.28291909042834484,0.0011555372292759779,yes,0.034,267.0,0.001169399551648339,293
Otu006863,1.7708129577827538,0.18831672103351882,-0.30618720253833953,0.0004366291753599223,yes,0.014,391.0,0.00024782066124188123,294
Otu000113,0.5827991073006902,0.44820869321330536,0.09888947646747753,0.2560179684391073,no,0.018,366.0,0.00010927432312846285,295
Otu000813,5.568071488141989,0.021561834664994898,-0.11158117398202011,0.1999720301936745,no,0.072,149.0,0.0007587304937985317,297
Otu002658,6.22559069857376,0.015360900265255087,-0.3008989952406135,0.0005479451489727805,yes,0.038,250.0,0.0002844294754947436,297
Otu002593,4.91742441410898,0.030385853644583634,-0.3252247488101534,0.00018729769223675582,yes,0.098,108.0,0.0007383746869653118,299
Otu001811,0.0460414674431374,0.8308280490854674,-0.11158117398202011,0.1999720301936745,no,0.034,267.0,0.0001345691020735743,299
Otu000010,13.402005561095166,0.0005326583763967789,-0.06927551560021153,0.4262036864356893,no,0.02,354.0,0.0003521542679506891,300
Otu000578,0.5096211374641278,0.4780708170304524,-0.15282919090428346,0.07918926508808039,no,0.164,39.0,0.00022700931444444213,301
Otu000787,0.003903836119364319,0.9503877210483916,0.012162876784769964,0.888893959861689,no,0.032,277.0,0.0001386498143067575,303
Otu003481,3.127806739299154,0.08205033239226395,-0.3019566367001587,0.0005237608668462664,yes,0.03,290.0,0.0010273957186340726,303
Otu000832,0.04631292533615518,0.8303378197278455,-0.0586991010047594,0.5001694995772945,no,0.018,366.0,0.00039254563998789244,304
Otu002845,2.7038576061991835,0.10533583882499056,-0.3315705975674247,0.00013984102275328843,yes,0.016,380.0,0.0005500931515082173,307
Otu000117,2.53161291150636,0.11684165930776394,-0.0809095716552089,0.3527157544124043,no,0.022,340.0,0.00011127232322109767,307
Otu004661,5.9114702792257985,0.018046223101443208,-0.14331041776837655,0.09974807926699701,no,0.01,407.0,0.0001774695803164772,307
Otu003157,54.88897411883285,5.015135427851313e-10,0.0597567424643046,0.49247903463002884,no,0.024,329.0,0.0007258105972891549,307
Otu000468,0.5972957805902487,0.4426456604249299,-0.1538868323638287,0.07713485828481995,no,0.036,256.0,0.0008492398600587905,310
Otu000551,1.4476083588526802,0.23363813414092968,-0.10629296668429403,0.2221275051372753,no,0.006,425.0,8.420788023789581e-05,310
Otu000262,7.827061520689545,0.006908610895887206,-0.10417768376520362,0.23146479677371512,no,0.172,32.0,0.0001287341989448508,312
Otu001805,1.965983324138683,0.16602746759466575,-0.024854574299312534,0.7752750124202521,no,0.04,238.0,0.00010704639283529652,312
Otu000112,0.4521833674304305,0.5038814183658173,-0.02591221575885775,0.7659855693299591,no,0.04,238.0,8.50363092733403e-05,312
Otu000571,30.919998942404327,6.566400319726959e-07,0.1189846641988366,0.17172926652477838,no,0.072,149.0,0.0004981918838852319,314
Otu001013,0.30499318215018656,0.5828203957159053,-0.13484928609201483,0.12140795969939298,no,0.074,142.0,0.00011534550251060786,315
Otu001118,0.2923235966222561,0.5907369388318269,-0.0809095716552089,0.3527157544124043,no,0.038,250.0,0.00010106428305335237,316
Otu000752,19.521293043003897,4.233169609623055e-05,-0.03966155473294554,0.6487091932544818,no,0.086,124.0,0.00010621974830790454,317
